Url,EventName,EventLocation,EventDate,EventImagePath,Price,TicketLink
https://www.bilietai.lt/lit/renginiai/koncertai/legenda-vytautas-kernagis-istorijos-ir-dainos-palanga-385720/,"  Legenda. Vytautas Kernagis. Istorijos ir dainos. Palanga "," Palangos koncertų salė, Palanga "," Š 2023-06-17&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/e767fdbcd8d3a2a49513aa960e980134,23.00 - 29.00,https://store.bilietai.lt/public/?concert=385720&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/14-asis-lvso-vasaros-festivalis-viva-la-diva-378232/,"  14-asis LVSO vasaros festivalis &#039;&#039;VIVA LA DIVA&#039;&#039; "," A. Mickevičiaus bibliotekos kiemas, Vilnius "," Š 2023-06-17&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/ebf7589f26d1ab3c6f23bc35975fa0f2,20.20 - 35.00,https://store.bilietai.lt/public/?concert=378232&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/pro-baletas--gala-koncertas-2023-vilnius-389937/,"  Pro Baletas | GALA koncertas 2023 (Vilnius) "," Lietuvos nacionalinis dramos teatras, Vilnius "," S 2023-06-18&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/d582feee7fdc9399ec65faefdf2a08cd,11.20 - 26.20,https://store.bilietai.lt/public/?concert=389937&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/scorpions-rock-believer-tour-2023-378357/,"  SCORPIONS - Rock Believer Tour 2023 "," Kauno Žalgirio arena, Kaunas "," Pr 2023-06-19&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/4cde9066b1ef1b969a1d84b4f74af508,78.70 - 113.70,https://store.bilietai.lt/public/?concert=378357&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/vmt-spektaklis--12-gramu-i-siaure-389637/,"  VMT spektaklis | 12 GRAMŲ Į ŠIAURĘ "," Valstybinis Vilniaus mažasis teatras, Vilnius "," A 2023-06-20&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/6ca7b4ba1b576727f46577d498dc01c4,9.44 - 20.00,https://store.bilietai.lt/public/?concert=389637&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/ona-kolobovaite-ir-egidijus-bavikinas--ne-tik-apie-meile-389497/,"  ONA KOLOBOVAITĖ ir EGIDIJUS BAVIKINAS | Ne tik apie meilę "," Palangos Kurhauzo koncertų salė, Palanga "," K 2023-06-22&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/5d41cc7ae9280473c3c24f9992566fd0,16.00 - 26.00,https://store.bilietai.lt/public/?concert=389497&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/inga-jankauskaite--palanga-387066/,"  Inga Jankauskaitė | Palanga "," Palangos koncertų salė, Palanga "," Pn 2023-06-23&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/9d4d9abd72ef7ae5a02c0f79b5490485,28.50 - 43.50,https://store.bilietai.lt/public/?concert=387066&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/juozas-erlickas-melynoj-stotelej-389521/,"  JUOZAS ERLICKAS. Mėlynoj stotelėj "," Palangos Kurhauzo koncertų salė, Palanga "," Pn 2023-06-23&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/7498c78f1d22cb38e4851c5ba35af4f6,16.00 - 26.00,https://store.bilietai.lt/public/?concert=389521&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/moderni-joniniu-svente-palangoje-389557/,"  MODERNI JONINIŲ ŠVENTĖ PALANGOJE "," MeatUp Grilio Namas, Palanga "," Pn 2023-06-23&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/fc5f23053c8027417c189658f832de5c,16.20 - 19.20,https://store.bilietai.lt/public/?concert=389557&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/james-bay-vilnius-386198/,"  James Bay - Vilnius "," Lukiškių kalėjimas 2.0, Vilnius "," Š 2023-06-24&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/89346ee63cd1b2a8289fae0bc8c8ec83,51.00,https://store.bilietai.lt/public/?concert=386198&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/balada-para-el-tango--tango-balade-380645/,"  BALADA PARA EL TANGO | TANGO BALADĖ "," Užutrakio dvaro sodybos rūmai, Trakai "," S 2023-06-25&#32;15:00",https://www.bilietai.lt/imageGenerator/eventDetails/a0401eb74df275928b3998af19446f83,16.00 - 20.00,https://store.bilietai.lt/public/?concert=380645&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/category-1363/gojira-383164/,"  Gojira "," Noblessneri Valukoda, Tallinn, Tallinn "," A 2023-06-27&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/416e53c96b7348e00cc83d95ec47a67f,69.90,https://store.bilietai.lt/public/?concert=383164&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/asking-alexandria-see-whats-on-the-inside-world-tour-2023-382285/,"  ASKING ALEXANDRIA - SEE WHATS ON THE INSIDE WORLD TOUR 2023 "," Menų fabrikas LOFTAS, Vilnius "," T 2023-06-28&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/eebf8a531f677989b030a80f31c02322,46.20,https://store.bilietai.lt/public/?concert=382285&amp;design=bilietai&amp;lang=lit&amp;center=1745
